@RELATION locomotion_mid
@ATTRIBUTE UNIQUE_ID NUMERIC
@ATTRIBUTE atlas_x REAL
@ATTRIBUTE atlas_y REAL
@ATTRIBUTE atlas_z REAL
@ATTRIBUTE atlas_qw REAL
@ATTRIBUTE atlas_qx REAL
@ATTRIBUTE atlas_qy REAL
@ATTRIBUTE atlas_qz REAL
@ATTRIBUTE upper_spine_x REAL
@ATTRIBUTE upper_spine_y REAL
@ATTRIBUTE upper_spine_z REAL
@ATTRIBUTE upper_spine_qw REAL
@ATTRIBUTE upper_spine_qx REAL
@ATTRIBUTE upper_spine_qy REAL
@ATTRIBUTE upper_spine_qz REAL
@ATTRIBUTE right_shoulder_x REAL
@ATTRIBUTE right_shoulder_y REAL
@ATTRIBUTE right_shoulder_z REAL
@ATTRIBUTE right_shoulder_qw REAL
@ATTRIBUTE right_shoulder_qx REAL
@ATTRIBUTE right_shoulder_qy REAL
@ATTRIBUTE right_shoulder_qz REAL
@ATTRIBUTE right_elbow_x REAL
@ATTRIBUTE right_elbow_y REAL
@ATTRIBUTE right_elbow_z REAL
@ATTRIBUTE right_elbow_qw REAL
@ATTRIBUTE right_elbow_qx REAL
@ATTRIBUTE right_elbow_qy REAL
@ATTRIBUTE right_elbow_qz REAL
@ATTRIBUTE right_wrist_x REAL
@ATTRIBUTE right_wrist_y REAL
@ATTRIBUTE right_wrist_z REAL
@ATTRIBUTE right_wrist_qw REAL
@ATTRIBUTE right_wrist_qx REAL
@ATTRIBUTE right_wrist_qy REAL
@ATTRIBUTE right_wrist_qz REAL
@ATTRIBUTE left_shoulder_x REAL
@ATTRIBUTE left_shoulder_y REAL
@ATTRIBUTE left_shoulder_z REAL
@ATTRIBUTE left_shoulder_qw REAL
@ATTRIBUTE left_shoulder_qx REAL
@ATTRIBUTE left_shoulder_qy REAL
@ATTRIBUTE left_shoulder_qz REAL
@ATTRIBUTE left_elbow_x REAL
@ATTRIBUTE left_elbow_y REAL
@ATTRIBUTE left_elbow_z REAL
@ATTRIBUTE left_elbow_qw REAL
@ATTRIBUTE left_elbow_qx REAL
@ATTRIBUTE left_elbow_qy REAL
@ATTRIBUTE left_elbow_qz REAL
@ATTRIBUTE left_wrist_x REAL
@ATTRIBUTE left_wrist_y REAL
@ATTRIBUTE left_wrist_z REAL
@ATTRIBUTE left_wrist_qw REAL
@ATTRIBUTE left_wrist_qx REAL
@ATTRIBUTE left_wrist_qy REAL
@ATTRIBUTE left_wrist_qz REAL
@ATTRIBUTE mid_spine_x REAL
@ATTRIBUTE mid_spine_y REAL
@ATTRIBUTE mid_spine_z REAL
@ATTRIBUTE mid_spine_qw REAL
@ATTRIBUTE mid_spine_qx REAL
@ATTRIBUTE mid_spine_qy REAL
@ATTRIBUTE mid_spine_qz REAL
@ATTRIBUTE sacrum_x REAL
@ATTRIBUTE sacrum_y REAL
@ATTRIBUTE sacrum_z REAL
@ATTRIBUTE sacrum_qw REAL
@ATTRIBUTE sacrum_qx REAL
@ATTRIBUTE sacrum_qy REAL
@ATTRIBUTE sacrum_qz REAL
@ATTRIBUTE right_hip_x REAL
@ATTRIBUTE right_hip_y REAL
@ATTRIBUTE right_hip_z REAL
@ATTRIBUTE right_hip_qw REAL
@ATTRIBUTE right_hip_qx REAL
@ATTRIBUTE right_hip_qy REAL
@ATTRIBUTE right_hip_qz REAL
@ATTRIBUTE right_knee_x REAL
@ATTRIBUTE right_knee_y REAL
@ATTRIBUTE right_knee_z REAL
@ATTRIBUTE right_knee_qw REAL
@ATTRIBUTE right_knee_qx REAL
@ATTRIBUTE right_knee_qy REAL
@ATTRIBUTE right_knee_qz REAL
@ATTRIBUTE right_ankle_x REAL
@ATTRIBUTE right_ankle_y REAL
@ATTRIBUTE right_ankle_z REAL
@ATTRIBUTE right_ankle_qw REAL
@ATTRIBUTE right_ankle_qx REAL
@ATTRIBUTE right_ankle_qy REAL
@ATTRIBUTE right_ankle_qz REAL
@ATTRIBUTE left_hip_x REAL
@ATTRIBUTE left_hip_y REAL
@ATTRIBUTE left_hip_z REAL
@ATTRIBUTE left_hip_qw REAL
@ATTRIBUTE left_hip_qx REAL
@ATTRIBUTE left_hip_qy REAL
@ATTRIBUTE left_hip_qz REAL
@ATTRIBUTE left_knee_x REAL
@ATTRIBUTE left_knee_y REAL
@ATTRIBUTE left_knee_z REAL
@ATTRIBUTE left_knee_qw REAL
@ATTRIBUTE left_knee_qx REAL
@ATTRIBUTE left_knee_qy REAL
@ATTRIBUTE left_knee_qz REAL
@ATTRIBUTE left_ankle_x REAL
@ATTRIBUTE left_ankle_y REAL
@ATTRIBUTE left_ankle_z REAL
@ATTRIBUTE left_ankle_qw REAL
@ATTRIBUTE left_ankle_qx REAL
@ATTRIBUTE left_ankle_qy REAL
@ATTRIBUTE left_ankle_qz REAL
@ATTRIBUTE class {running,walking,jumping}
@DATA
10,-0.295624,17.2887,-23.345,0.999436,0.0287736,0.0166686,0.0046769,-0.0635833,21.0141,-22.222,0.999515,0.0193827,-0.0212109,-0.0119956,0.198425,24.6016,-21.1101,0.999602,-0.0201475,0.0150058,-0.0128026,0.365384,26.3192,-21.081,0.992704,-0.118231,0.0225557,0.00722759,1.31025,15.4108,-22.868,1.0,0.0,0.0,0.0,0.477398,7.98821,-21.8162,0.968656,-0.0886575,-0.0434508,-0.227942,-0.228371,1.53275,-25.9883,0.937481,0.348035,0.0,0.0,-1.82107,15.3845,-22.7627,1.0,0.0,0.0,0.0,-2.56593,8.70541,-19.5857,0.954957,-0.253015,-0.029195,0.152277,-1.89791,7.64866,-27.2557,0.58811,0.808781,0.0,0.0,3.32694,24.0871,-21.7395,1.0,4.33335e-33,-1.04084e-16,-4.16334e-17,3.70844,18.5926,-22.1504,0.681945,-0.230913,0.00886261,0.693939,2.529,19.5119,-18.8902,0.572146,0.820152,0.0,0.0,-2.89359,24.6707,-21.8475,1.0,4.33335e-33,-1.04084e-16,-4.16334e-17,-3.83321,19.8318,-24.9937,0.65675,-0.321935,-0.238546,-0.638853,-4.25509,16.9352,-22.8516,0.825158,0.564902,0.0,0.0,running
11,-0.30017,17.3584,-22.8246,0.999338,0.0304021,0.0185351,0.00751602,-0.0683072,21.0848,-21.7033,0.999439,0.0183944,-0.0257736,-0.0108981,0.164093,24.6762,-20.5978,0.99956,-0.0200892,0.0171942,-0.0134102,0.334379,26.3933,-20.5558,0.993175,-0.113932,0.0246767,0.00376042,1.31769,15.4878,-22.3597,1.0,0.0,0.0,0.0,0.494877,8.02429,-21.6425,0.969798,-0.0684432,-0.0373976,-0.231102,-0.225469,1.65822,-25.9474,0.941603,0.336724,0.0,0.0,-1.813,15.4442,-22.2422,1.0,0.0,0.0,0.0,-2.53391,8.91485,-18.7628,0.94838,-0.276258,-0.0264612,0.15348,-1.90774,7.42434,-26.364,0.592801,0.805349,0.0,0.0,3.30294,24.1706,-21.1707,1.0,-2.16667e-33,-6.24501e-17,3.46944e-17,3.70935,18.6709,-21.4729,0.685507,-0.225793,0.00227542,0.692165,2.47013,19.686,-18.2637,0.567362,0.823468,0.0,0.0,-2.9166,24.7329,-21.3904,1.0,-2.16667e-33,-6.24501e-17,3.46944e-17,-3.79846,19.9399,-24.6225,0.65596,-0.328104,-0.243022,-0.634826,-4.27448,17.0223,-22.5207,0.824264,0.566206,0.0,0.0,running
12,-0.305468,17.4259,-22.3004,0.999191,0.0324008,0.0209999,0.0112723,-0.0727926,21.1511,-21.1747,0.999347,0.0177769,-0.0296586,-0.0105138,0.132465,24.7494,-20.0879,0.999415,-0.0259065,0.0188296,-0.0119761,0.301741,26.4664,-20.0413,0.993891,-0.107196,0.0262616,0.000536262,1.32809,15.5652,-21.851,1.0,0.0,0.0,0.0,0.520102,8.07468,-21.4839,0.970454,-0.0475924,-0.0307433,-0.234541,-0.220501,1.79298,-25.9076,0.946194,0.3236,0.0,0.0,-1.80154,15.4988,-21.7173,1.0,0.0,0.0,0.0,-2.48691,9.11381,-17.9728,0.942116,-0.297156,-0.0237132,0.153472,-1.92237,7.16951,-25.4757,0.600783,0.799412,0.0,0.0,3.28386,24.2457,-20.6016,1.0,2.52778e-34,-5.20417e-18,-4.85723e-17,3.72799,18.7442,-20.8035,0.688893,-0.222985,-0.00757861,0.689671,2.42063,19.8426,-17.6493,0.562805,0.82659,0.0,0.0,-2.93389,24.7922,-20.8985,1.0,2.52778e-34,-5.20417e-18,-4.85723e-17,-3.75839,20.0477,-24.216,0.655697,-0.332625,-0.248313,-0.630684,-4.27898,17.1136,-22.148,0.822522,0.568733,0.0,0.0,running
13,-0.309308,17.4746,-21.7827,0.998988,0.0348558,0.0238022,0.0155216,-0.0800476,21.1963,-20.6409,0.999235,0.0147387,-0.0349736,-0.00942224,0.0903895,24.8031,-19.5769,0.999384,-0.0255402,0.0209695,-0.0117803,0.260897,26.52,-19.5288,0.994133,-0.104339,0.0282982,-0.0035313,1.34175,15.625,-21.3517,1.0,0.0,0.0,0.0,0.552255,8.12359,-21.329,0.970649,-0.027621,-0.0236335,-0.237738,-0.212868,1.92722,-25.8674,0.950521,0.310661,0.0,0.0,-1.78638,15.533,-21.1993,1.0,0.0,0.0,0.0,-2.4286,9.29338,-17.2101,0.935705,-0.317147,-0.021143,0.15306,-1.9303,6.88517,-24.5819,0.610539,0.791986,0.0,0.0,3.25334,24.3091,-20.0326,1.0,6.8852e-33,7.63279e-17,9.02056e-17,3.73349,18.8086,-20.1645,0.690282,-0.221979,-0.0095096,0.688582,2.36626,19.9773,-17.0614,0.557528,0.830158,0.0,0.0,-2.9604,24.8272,-20.4427,1.0,6.8852e-33,7.63279e-17,9.02056e-17,-3.72398,20.139,-23.8536,0.65257,-0.342,-0.253704,-0.626756,-4.28368,17.1913,-21.8153,0.819728,0.572753,0.0,0.0,running
14,-0.319593,17.5602,-21.2475,0.998734,0.0372021,0.0284837,0.0182968,-0.0926515,21.279,-20.0917,0.999051,0.0109307,-0.0414078,-0.00792775,0.0427512,24.8931,-19.0454,0.999489,-0.0199936,0.0225945,-0.0105549,0.214582,26.6099,-18.998,0.993926,-0.105752,0.029435,-0.00781881,1.34454,15.717,-20.8402,1.0,0.0,0.0,0.0,0.587196,8.21875,-21.1539,0.971106,-0.00755484,-0.018414,-0.237817,-0.187051,2.08956,-25.7811,0.955086,0.29633,0.0,0.0,-1.78147,15.6091,-20.6577,1.0,0.0,0.0,0.0,-2.36605,9.49309,-16.4729,0.929503,-0.33384,-0.0199376,0.155494,-1.92457,6.60528,-23.6742,0.624343,0.78115,0.0,0.0,3.22058,24.4074,-19.4539,1.0,6.44584e-33,8.84707e-17,7.28584e-17,3.74915,18.9103,-19.5278,0.691982,-0.222461,-0.00895488,0.686725,2.32452,20.1469,-16.4772,0.551114,0.83443,0.0,0.0,-2.98554,24.9039,-19.9877,1.0,6.44584e-33,8.84707e-17,7.28584e-17,-3.69228,20.2799,-23.4971,0.647073,-0.353711,-0.259541,-0.623557,-4.28501,17.3205,-21.4855,0.816114,0.57789,0.0,0.0,running
15,-0.336736,17.6546,-20.6999,0.998405,0.0399122,0.0333381,0.0219717,-0.104136,21.3749,-19.5478,0.998827,0.00881134,-0.0471789,-0.00635695,-0.00197367,24.9951,-18.5186,0.999485,-0.0192138,0.0236479,-0.0100942,0.169674,26.7119,-18.4706,0.994022,-0.104346,0.0301836,-0.0110055,1.34342,15.8204,-20.3183,1.0,0.0,0.0,0.0,0.62698,8.3377,-20.9436,0.971175,0.0108563,-0.0143124,-0.23769,-0.145096,2.25205,-25.6283,0.959676,0.281109,0.0,0.0,-1.77979,15.6913,-20.1043,1.0,0.0,0.0,0.0,-2.29486,9.68916,-15.749,0.92368,-0.348941,-0.0186143,0.15719,-1.91422,6.31079,-22.7371,0.640612,0.767864,0.0,0.0,3.1859,24.5202,-18.874,1.0,2.13597e-32,-1.46584e-16,-1.45717e-16,3.76835,19.028,-18.8845,0.694571,-0.221775,-0.0115228,0.684291,2.28389,20.3159,-15.8841,0.546665,0.837352,0.0,0.0,-3.01237,24.9888,-19.5136,1.0,2.13597e-32,-1.46584e-16,-1.45717e-16,-3.66847,20.419,-23.1029,0.643508,-0.36255,-0.262868,-0.62077,-4.28978,17.4484,-21.1165,0.813353,0.58177,0.0,0.0,running
16,-0.34923,17.7521,-20.146,0.998227,0.0420311,0.0362891,0.0214528,-0.113951,21.4835,-19.0326,0.998641,0.0102764,-0.0509672,-0.00358522,-0.0501815,25.1005,-17.9889,0.99944,-0.0189161,0.025551,-0.0104114,0.117072,26.8176,-17.9357,0.993778,-0.105722,0.0321519,-0.0139372,1.33005,15.9136,-19.7819,1.0,0.0,0.0,0.0,0.657469,8.45931,-20.7183,0.971967,0.0287794,-0.00923995,-0.233167,-0.0978773,2.39871,-25.4381,0.964521,0.264006,0.0,0.0,-1.79201,15.7889,-19.5493,1.0,0.0,0.0,0.0,-2.20523,9.88284,-15.0541,0.918317,-0.361316,-0.0114785,0.161286,-1.9048,6.00738,-21.7833,0.659711,0.751519,0.0,0.0,3.14502,24.6469,-18.2952,1.0,0.0,0.0,-5.55112e-17,3.78461,19.1612,-18.2497,0.698313,-0.218883,-0.0176894,0.681275,2.23422,20.4982,-15.3046,0.541503,0.840699,0.0,0.0,-3.04484,25.0793,-19.034,1.0,0.0,0.0,-5.55112e-17,-3.6498,20.552,-22.6857,0.643163,-0.367002,-0.262288,-0.618753,-4.29905,17.5673,-20.7297,0.812046,0.583593,0.0,0.0,running
17,-0.357455,17.8454,-19.5835,0.99814,0.0450774,0.0360203,0.0196801,-0.131373,21.5802,-18.4779,0.998434,0.00833157,-0.0553118,0.00051409,-0.104201,25.2026,-17.4528,0.999253,-0.0211377,0.0283627,-0.0155361,0.0628239,26.9198,-17.4025,0.993801,-0.104134,0.0359569,-0.0149161,1.31393,15.9976,-19.2304,1.0,0.0,0.0,0.0,0.684306,8.58767,-20.4922,0.972714,0.0458129,-0.00251667,-0.227426,-0.0431393,2.54729,-25.2421,0.969429,0.245372,0.0,0.0,-1.80871,15.8846,-18.9995,1.0,0.0,0.0,0.0,-2.1136,10.0607,-14.3899,0.913437,-0.372418,-0.000219642,0.164127,-1.89635,5.69758,-20.817,0.680394,0.732846,0.0,0.0,3.08291,24.7726,-17.6723,1.0,1.11734e-32,-4.0766e-17,-2.74086e-16,3.78077,19.2945,-17.5878,0.700722,-0.216739,-0.0159131,0.679529,2.1674,20.6731,-14.6962,0.535842,0.844319,0.0,0.0,-3.08952,25.1525,-18.569,1.0,1.11734e-32,-4.0766e-17,-2.74086e-16,-3.63832,20.681,-22.2975,0.638806,-0.377347,-0.261109,-0.617542,-4.31197,17.6829,-20.3704,0.809539,0.587066,0.0,0.0,running
18,-0.361134,17.936,-19.0151,0.99805,0.0477253,0.0349164,0.0199998,-0.151894,21.6753,-17.9217,0.998266,0.00835204,-0.0582225,0.0024388,-0.150977,25.3016,-16.9136,0.998974,-0.0288383,0.0295479,-0.0186168,0.0138148,27.0192,-16.8725,0.99402,-0.101284,0.0380818,-0.0147022,1.30988,16.0865,-18.6688,1.0,0.0,0.0,0.0,0.715464,8.7384,-20.2646,0.972421,0.06432,0.00403719,-0.224154,0.0193058,2.71197,-25.0369,0.9743,0.225255,0.0,0.0,-1.81316,15.9719,-18.4444,1.0,0.0,0.0,0.0,-2.02979,10.216,-13.7452,0.910054,-0.380935,0.00921962,0.163113,-1.89036,5.3836,-19.8296,0.702149,0.71203,0.0,0.0,3.02876,24.8848,-17.053,1.0,-1.98611e-32,-3.81639e-16,5.20417e-17,3.79022,19.416,-16.9221,0.704585,-0.21453,-0.0199091,0.676122,2.11358,20.8362,-14.0872,0.530193,0.847877,0.0,0.0,-3.12877,25.2305,-18.0592,1.0,-1.98611e-32,-3.81639e-16,5.20417e-17,-3.61051,20.8223,-21.8714,0.636547,-0.383855,-0.262581,-0.615235,-4.30945,17.8156,-19.9669,0.805747,0.59226,0.0,0.0,running
19,-0.363437,18.0331,-18.4479,0.997999,0.0489084,0.0340835,0.0210615,-0.165445,21.7745,-17.3557,0.998351,0.00495196,-0.0571808,0.00044719,-0.178567,25.4106,-16.3798,0.99931,-0.0232372,0.0281735,-0.00679402,-0.0280248,27.1295,-16.337,0.994333,-0.0986968,0.0349792,-0.0183831,1.3107,16.1861,-18.1035,1.0,0.0,0.0,0.0,0.748295,8.91265,-20.0208,0.971362,0.0841668,0.00909985,-0.222011,0.0914937,2.87601,-24.7858,0.979134,0.203215,0.0,0.0,-1.81244,16.0648,-17.8839,1.0,0.0,0.0,0.0,-1.94979,10.3595,-13.1206,0.908125,-0.38616,0.0166973,0.160968,-1.87469,5.07517,-18.8182,0.725228,0.688509,0.0,0.0,3.04004,24.9756,-16.5498,1.0,-2.4357e-32,3.69496e-16,-6.59195e-17,3.87959,19.5193,-16.3845,0.703089,-0.226938,-0.0277026,0.673348,2.14299,20.9733,-13.6033,0.523986,0.851727,0.0,0.0,-3.12321,25.3448,-17.5118,1.0,-2.4357e-32,3.69496e-16,-6.59195e-17,-3.51984,21.0047,-21.4109,0.63417,-0.388602,-0.280492,-0.606746,-4.24907,17.9889,-19.5322,0.801681,0.597752,0.0,0.0,running
20,-0.361952,18.1239,-17.8746,0.998012,0.0497145,0.0326716,0.020788,-0.179271,21.8654,-16.7776,0.998128,0.00229104,-0.0608945,0.00513585,-0.234359,25.5114,-15.8445,0.999041,-0.0289666,0.0296161,-0.0141452,-0.0822136,27.2302,-15.804,0.994847,-0.0923327,0.0374186,-0.0188155,1.31016,16.2753,-17.5289,1.0,0.0,0.0,0.0,0.776649,9.09131,-19.7652,0.969845,0.104821,0.0116934,-0.219721,0.175015,3.02482,-24.4995,0.983848,0.179007,0.0,0.0,-1.81364,16.1555,-17.3181,1.0,0.0,0.0,0.0,-1.87746,10.4847,-12.5121,0.906771,-0.389483,0.0244771,0.159596,-1.85089,4.7748,-17.7836,0.748972,0.662602,0.0,0.0,2.96519,25.1121,-15.916,1.0,-1.59792e-32,1.56125e-16,-1.02349e-16,3.87254,19.6667,-15.7498,0.701776,-0.228521,-0.0207424,0.674432,2.07342,21.1321,-13.0147,0.51852,0.855066,0.0,0.0,-3.1757,25.3972,-17.0364,1.0,-1.59792e-32,1.56125e-16,-1.02349e-16,-3.51154,21.1039,-20.9926,0.632183,-0.399206,-0.277394,-0.60335,-4.27651,18.075,-19.1495,0.800448,0.599402,0.0,0.0,running
21,-0.360155,18.2017,-17.2941,0.998086,0.0507552,0.030174,0.0183584,-0.193755,21.951,-16.2203,0.998103,0.000571258,-0.0611708,0.00690027,-0.270042,25.6036,-15.3143,0.999062,-0.0285251,0.0295645,-0.0136604,-0.126477,27.323,-15.2673,0.995294,-0.0874001,0.0374752,-0.0186191,1.30122,16.3442,-16.9446,1.0,0.0,0.0,0.0,0.795196,9.27137,-19.5165,0.967791,0.126913,0.0119012,-0.217098,0.262263,3.16883,-24.2125,0.988288,0.152599,0.0,0.0,-1.82416,16.2389,-16.75,1.0,0.0,0.0,0.0,-1.81863,10.5849,-11.9238,0.905738,-0.391252,0.0337045,0.159452,-1.82711,4.48253,-16.7355,0.773071,0.634319,0.0,0.0,2.93307,25.2141,-15.3563,1.0,-2.44748e-31,9.86626e-16,-2.48065e-16,3.91414,19.7818,-15.1808,0.700312,-0.235427,-0.0212659,0.673561,2.05392,21.246,-12.4863,0.514881,0.857262,0.0,0.0,-3.19875,25.4714,-16.5318,1.0,-2.44748e-31,9.86626e-16,-2.48065e-16,-3.46624,21.2283,-20.5469,0.63052,-0.405642,-0.283102,-0.598125,-4.26062,18.185,-18.7402,0.798997,0.601335,0.0,0.0,running
22,-0.356879,18.2653,-16.7212,0.998198,0.0517624,0.0240747,0.0184801,-0.1994,22.0234,-15.6769,0.998208,0.000309397,-0.0594444,0.00693212,-0.296366,25.6788,-14.7837,0.999113,-0.027833,0.0298535,-0.0103123,-0.16431,27.399,-14.7322,0.995504,-0.0846992,0.0376279,-0.019527,1.30144,16.408,-16.3565,1.0,0.0,0.0,0.0,0.810415,9.47344,-19.2833,0.964122,0.149936,0.0164302,-0.218446,0.32282,3.32522,-23.9243,0.992401,0.123042,0.0,0.0,-1.82599,16.3002,-16.1999,1.0,0.0,0.0,0.0,-1.78018,10.6546,-11.3641,0.905905,-0.391883,0.0424976,0.154786,-1.81548,4.19287,-15.6811,0.796894,0.604119,0.0,0.0,2.91924,25.2938,-14.8109,1.0,4.91338e-33,1.34875e-16,3.64292e-17,3.98002,19.8767,-14.6297,0.699823,-0.242326,-0.0248875,0.671495,2.06122,21.3377,-11.9748,0.510888,0.859647,0.0,0.0,-3.20809,25.5384,-16.0122,1.0,4.91338e-33,1.34875e-16,3.64292e-17,-3.40069,21.3567,-20.0955,0.629594,-0.41033,-0.290718,-0.59222,-4.22242,18.3014,-18.3217,0.796347,0.60484,0.0,0.0,running
23,-0.347901,18.3478,-16.1453,0.998248,0.0529142,0.0178123,0.0195717,-0.204358,22.1108,-15.1162,0.998264,-0.000199026,-0.0583742,0.00778451,-0.326499,25.7702,-14.2445,0.998989,-0.0313618,0.0305283,-0.0102696,-0.203335,27.4911,-14.1956,0.99576,-0.0810771,0.0386942,-0.0197918,1.3108,16.4938,-15.7656,1.0,0.0,0.0,0.0,0.835135,9.72574,-19.0614,0.95927,0.174222,0.0218031,-0.221295,0.379509,3.52206,-23.6313,0.995888,0.0905978,0.0,0.0,-1.81801,16.3773,-15.6477,1.0,0.0,0.0,0.0,-1.74067,10.7122,-10.8352,0.90736,-0.390043,0.0501335,0.148496,-1.80667,3.93144,-14.6311,0.82117,0.570684,0.0,0.0,2.88979,25.3995,-14.232,1.0,-6.73135e-32,-7.76072e-16,8.67361e-17,4.02567,19.9974,-14.0589,0.698428,-0.247995,-0.0256134,0.670851,2.05029,21.45,-11.4412,0.506681,0.862134,0.0,0.0,-3.22854,25.6091,-15.4847,1.0,-6.73135e-32,-7.76072e-16,8.67361e-17,-3.35531,21.4858,-19.6295,0.628956,-0.415937,-0.294355,-0.587169,-4.20248,18.421,-17.8844,0.793674,0.608343,0.0,0.0,running
24,-0.335808,18.4415,-15.5606,0.998221,0.0540826,0.0127034,0.0216506,-0.207188,22.2095,-14.5482,0.998326,-0.000104289,-0.0573427,0.00761117,-0.351822,25.8712,-13.6915,0.998898,-0.0347293,0.0304894,-0.00823152,-0.238406,27.5928,-13.644,0.996009,-0.0778384,0.0386044,-0.0204147,1.32757,16.594,-15.1698,1.0,0.0,0.0,0.0,0.880379,10.0303,-18.8594,0.952984,0.201219,0.026849,-0.22497,0.453135,3.75672,-23.3357,0.998555,0.0537402,0.0,0.0,-1.80168,16.4629,-15.083,1.0,0.0,0.0,0.0,-1.6897,10.7558,-10.3211,0.909722,-0.386212,0.0563651,0.141669,-1.78398,3.69722,-13.5708,0.845363,0.534192,0.0,0.0,2.87098,25.5095,-13.6503,1.0,1.56858e-32,1.50704e-16,1.04084e-16,4.07873,20.1225,-13.4916,0.697404,-0.253569,-0.0273155,0.669765,2.05437,21.5511,-10.8981,0.504422,0.863457,0.0,0.0,-3.24207,25.6969,-14.932,1.0,1.56858e-32,1.50704e-16,1.04084e-16,-3.30386,21.6306,-19.1341,0.629088,-0.419877,-0.298929,-0.581888,-4.17612,18.5628,-17.4067,0.790079,0.613005,0.0,0.0,running
25,-0.322823,18.5199,-14.9781,0.998176,0.0553748,0.00812287,0.0226497,-0.217646,22.2926,-13.9803,0.998442,-6.46204e-05,-0.0554438,0.00623724,-0.374328,25.956,-13.1344,0.998882,-0.036644,0.0296057,-0.00386108,-0.271308,27.6783,-13.0883,0.996243,-0.0753983,0.0371614,-0.0208289,1.34148,16.6751,-14.5784,1.0,0.0,0.0,0.0,0.957413,10.4109,-18.7625,0.944288,0.236561,0.0329384,-0.22644,0.564398,4.00062,-23.044,1.0,-2.22044e-16,0.0,0.0,-1.78809,16.5363,-14.5197,1.0,0.0,0.0,0.0,-1.65105,10.7726,-9.82711,0.912316,-0.381228,0.0619868,0.136025,-1.76623,3.4816,-12.514,0.86859,0.495531,0.0,0.0,2.86224,25.5924,-13.0873,1.0,4.53986e-33,-5.81566e-16,-7.80626e-18,4.1421,20.2219,-12.9321,0.696632,-0.26047,-0.0325781,0.667681,2.06924,21.6213,-10.3611,0.503412,0.864046,0.0,0.0,-3.25264,25.7803,-14.3602,1.0,4.53986e-33,-5.81566e-16,-7.80626e-18,-3.25139,21.7587,-18.6055,0.629867,-0.421314,-0.305854,-0.576381,-4.14532,18.6886,-16.8932,0.787188,0.616713,0.0,0.0,running
26,-0.307452,18.5829,-14.4079,0.998041,0.0570025,0.0057914,0.0251274,-0.225364,22.3574,-13.4125,0.998424,-0.00232838,-0.0557534,0.00589953,-0.400645,26.0255,-12.5902,0.998926,-0.0356797,0.0295321,-0.00161317,-0.306662,27.7484,-12.5473,0.996362,-0.0737658,0.0368541,-0.0215073,1.36463,16.7453,-14.0078,1.0,0.0,0.0,0.0,0.995847,10.5746,-18.33,0.940401,0.246208,0.0322887,-0.232346,0.618467,4.26013,-22.753,1.0,1.11022e-16,0.0,0.0,-1.76439,16.5902,-13.9626,1.0,0.0,0.0,0.0,-1.60938,10.7591,-9.35465,0.915269,-0.37573,0.0645278,0.130177,-1.74132,3.284,-11.4755,0.890226,0.455519,0.0,0.0,2.84448,25.6689,-12.5281,1.0,-3.7795e-32,2.11528e-16,-1.78676e-16,4.18792,20.3134,-12.3957,0.692393,-0.269344,-0.0309791,0.668646,2.06912,21.6817,-9.84557,0.501715,0.865033,0.0,0.0,-3.26526,25.8368,-13.8282,1.0,-3.7795e-32,2.11528e-16,-1.78676e-16,-3.21088,21.8487,-18.1047,0.628936,-0.42577,-0.310127,-0.571821,-4.12479,18.7759,-16.4079,0.785268,0.619156,0.0,0.0,running
27,-0.296919,18.6362,-13.8473,0.997851,0.0579906,0.0055354,0.0300124,-0.230706,22.4132,-12.8588,0.998344,-0.00337056,-0.0571987,0.00512719,-0.422024,26.0828,-12.0467,0.998956,-0.034761,0.0296359,-0.000948265,-0.336405,27.8062,-12.0066,0.996366,-0.073727,0.0369757,-0.0212662,1.39308,16.8142,-13.451,1.0,0.0,0.0,0.0,1.03287,10.7409,-17.9098,0.935219,0.25726,0.0307878,-0.24132,0.664266,4.52611,-22.4724,1.0,4.44089e-16,0.0,0.0,-1.73428,16.6286,-13.4055,1.0,0.0,0.0,0.0,-1.5575,10.7169,-8.90207,0.919337,-0.368353,0.0649712,0.122123,-1.71512,3.10808,-10.4744,0.909828,0.414985,0.0,0.0,2.82649,25.7356,-11.972,1.0,2.20307e-32,8.91217e-16,2.47198e-17,4.22979,20.3945,-11.8914,0.688272,-0.277045,-0.026838,0.669931,2.07932,21.7218,-9.34616,0.500068,0.865986,0.0,0.0,-3.27799,25.8831,-13.299,1.0,2.20307e-32,8.91217e-16,2.47198e-17,-3.16927,21.9232,-17.6007,0.628971,-0.428589,-0.313325,-0.567921,-4.10198,18.8548,-15.9062,0.782435,0.622732,0.0,0.0,running
