@RELATION locomotion_low
@ATTRIBUTE UNIQUE_ID NUMERIC
@ATTRIBUTE atlas_rx REAL
@ATTRIBUTE atlas_ry REAL
@ATTRIBUTE atlas_rz REAL
@ATTRIBUTE atlas_vqw REAL
@ATTRIBUTE atlas_vqx REAL
@ATTRIBUTE atlas_vqy REAL
@ATTRIBUTE atlas_vqz REAL
@ATTRIBUTE upper_spine_rx REAL
@ATTRIBUTE upper_spine_ry REAL
@ATTRIBUTE upper_spine_rz REAL
@ATTRIBUTE upper_spine_vqw REAL
@ATTRIBUTE upper_spine_vqx REAL
@ATTRIBUTE upper_spine_vqy REAL
@ATTRIBUTE upper_spine_vqz REAL
@ATTRIBUTE right_shoulder_rx REAL
@ATTRIBUTE right_shoulder_ry REAL
@ATTRIBUTE right_shoulder_rz REAL
@ATTRIBUTE right_shoulder_vqw REAL
@ATTRIBUTE right_shoulder_vqx REAL
@ATTRIBUTE right_shoulder_vqy REAL
@ATTRIBUTE right_shoulder_vqz REAL
@ATTRIBUTE right_elbow_rx REAL
@ATTRIBUTE right_elbow_ry REAL
@ATTRIBUTE right_elbow_rz REAL
@ATTRIBUTE right_elbow_vqw REAL
@ATTRIBUTE right_elbow_vqx REAL
@ATTRIBUTE right_elbow_vqy REAL
@ATTRIBUTE right_elbow_vqz REAL
@ATTRIBUTE right_wrist_rx REAL
@ATTRIBUTE right_wrist_ry REAL
@ATTRIBUTE right_wrist_rz REAL
@ATTRIBUTE right_wrist_vqw REAL
@ATTRIBUTE right_wrist_vqx REAL
@ATTRIBUTE right_wrist_vqy REAL
@ATTRIBUTE right_wrist_vqz REAL
@ATTRIBUTE left_shoulder_rx REAL
@ATTRIBUTE left_shoulder_ry REAL
@ATTRIBUTE left_shoulder_rz REAL
@ATTRIBUTE left_shoulder_vqw REAL
@ATTRIBUTE left_shoulder_vqx REAL
@ATTRIBUTE left_shoulder_vqy REAL
@ATTRIBUTE left_shoulder_vqz REAL
@ATTRIBUTE left_elbow_rx REAL
@ATTRIBUTE left_elbow_ry REAL
@ATTRIBUTE left_elbow_rz REAL
@ATTRIBUTE left_elbow_vqw REAL
@ATTRIBUTE left_elbow_vqx REAL
@ATTRIBUTE left_elbow_vqy REAL
@ATTRIBUTE left_elbow_vqz REAL
@ATTRIBUTE left_wrist_rx REAL
@ATTRIBUTE left_wrist_ry REAL
@ATTRIBUTE left_wrist_rz REAL
@ATTRIBUTE left_wrist_vqw REAL
@ATTRIBUTE left_wrist_vqx REAL
@ATTRIBUTE left_wrist_vqy REAL
@ATTRIBUTE left_wrist_vqz REAL
@ATTRIBUTE mid_spine_rx REAL
@ATTRIBUTE mid_spine_ry REAL
@ATTRIBUTE mid_spine_rz REAL
@ATTRIBUTE mid_spine_vqw REAL
@ATTRIBUTE mid_spine_vqx REAL
@ATTRIBUTE mid_spine_vqy REAL
@ATTRIBUTE mid_spine_vqz REAL
@ATTRIBUTE sacrum_rx REAL
@ATTRIBUTE sacrum_ry REAL
@ATTRIBUTE sacrum_rz REAL
@ATTRIBUTE sacrum_vqw REAL
@ATTRIBUTE sacrum_vqx REAL
@ATTRIBUTE sacrum_vqy REAL
@ATTRIBUTE sacrum_vqz REAL
@ATTRIBUTE right_hip_rx REAL
@ATTRIBUTE right_hip_ry REAL
@ATTRIBUTE right_hip_rz REAL
@ATTRIBUTE right_hip_vqw REAL
@ATTRIBUTE right_hip_vqx REAL
@ATTRIBUTE right_hip_vqy REAL
@ATTRIBUTE right_hip_vqz REAL
@ATTRIBUTE right_knee_rx REAL
@ATTRIBUTE right_knee_ry REAL
@ATTRIBUTE right_knee_rz REAL
@ATTRIBUTE right_knee_vqw REAL
@ATTRIBUTE right_knee_vqx REAL
@ATTRIBUTE right_knee_vqy REAL
@ATTRIBUTE right_knee_vqz REAL
@ATTRIBUTE right_ankle_rx REAL
@ATTRIBUTE right_ankle_ry REAL
@ATTRIBUTE right_ankle_rz REAL
@ATTRIBUTE right_ankle_vqw REAL
@ATTRIBUTE right_ankle_vqx REAL
@ATTRIBUTE right_ankle_vqy REAL
@ATTRIBUTE right_ankle_vqz REAL
@ATTRIBUTE left_hip_rx REAL
@ATTRIBUTE left_hip_ry REAL
@ATTRIBUTE left_hip_rz REAL
@ATTRIBUTE left_hip_vqw REAL
@ATTRIBUTE left_hip_vqx REAL
@ATTRIBUTE left_hip_vqy REAL
@ATTRIBUTE left_hip_vqz REAL
@ATTRIBUTE left_knee_rx REAL
@ATTRIBUTE left_knee_ry REAL
@ATTRIBUTE left_knee_rz REAL
@ATTRIBUTE left_knee_vqw REAL
@ATTRIBUTE left_knee_vqx REAL
@ATTRIBUTE left_knee_vqy REAL
@ATTRIBUTE left_knee_vqz REAL
@ATTRIBUTE left_ankle_rx REAL
@ATTRIBUTE left_ankle_ry REAL
@ATTRIBUTE left_ankle_rz REAL
@ATTRIBUTE left_ankle_vqw REAL
@ATTRIBUTE left_ankle_vqx REAL
@ATTRIBUTE left_ankle_vqy REAL
@ATTRIBUTE left_ankle_vqz REAL
@ATTRIBUTE class {running,walking,jumping}
@DATA
13,0.0690386,0.0486575,0.0293915,0.0,0.604125,0.646635,1.02899,0.0288709,-0.0702291,-0.0178441,0.0,-0.749419,-1.27256,0.21721,-0.0506222,0.0425277,-0.0224971,0.0,0.0947101,0.513579,0.0319289,-0.209111,0.0570321,-0.00111778,0.0,0.661933,0.379983,-1.04069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0649381,-0.0327523,-0.48146,0.0,5.07794,0.496727,-0.667478,0.631778,0.0,0.0,0.0,-3.27439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.634282,-0.137081,0.279227,0.0,-5.07024,-0.221161,-0.154192,1.82811,0.0,0.0,0.0,-2.94266,0.0,0.0,0.0,1.52656e-16,1.80411e-16,0.0,1.97408e-32,1.63064e-16,2.77556e-16,-0.314681,-0.324495,1.5164,0.0,0.562282,-0.208497,-0.304837,1.95878,0.0,0.0,0.0,1.52894,0.0,0.0,0.0,1.52656e-16,1.80411e-16,0.0,1.97408e-32,1.63064e-16,2.77556e-16,-0.87578,0.097737,-1.48466,0.0,-2.7749,0.698017,0.0166927,1.21972,0.0,0.0,0.0,1.17476,0.0,0.0,running
14,0.0734585,0.0582896,0.0344935,0.0,0.563099,1.1094,0.692093,0.021259,-0.0830056,-0.0149874,0.0,-0.939654,-1.54127,0.303267,-0.0395413,0.0456037,-0.0202179,0.0,1.34176,0.381058,0.25633,-0.211717,0.0602025,-0.00933407,0.0,-0.370448,0.166476,-1.04202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0234457,-0.032176,-0.480711,0.0,4.97617,0.0730623,0.0866748,0.601695,0.0,0.0,0.0,-3.60988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.669507,-0.141354,0.282263,0.0,-4.27748,-0.188674,0.598019,1.79301,0.0,0.0,0.0,-4.21181,0.0,0.0,0.0,1.76941e-16,1.45717e-16,0.0,-5.71758e-33,2.42857e-17,-3.46944e-17,-0.317039,-0.323547,1.511,0.0,-0.0766429,-0.0827158,-0.619208,1.97419,0.0,0.0,0.0,1.84934,0.0,0.0,0.0,1.76941e-16,1.45717e-16,0.0,-5.71758e-33,2.42857e-17,-3.46944e-17,-0.903979,0.10543,-1.48256,0.0,-3.35843,0.775275,-0.560076,1.23228,0.0,0.0,0.0,1.50753,0.0,0.0,running
15,0.0784958,0.0683769,0.0413203,0.0,0.656328,1.14492,0.907106,0.0170792,-0.0944998,-0.011921,0.0,-0.534181,-1.38608,0.340011,-0.0379827,0.0476773,-0.0192923,0.0,0.192207,0.252947,0.101219,-0.208694,0.0623435,-0.0156112,0.0,0.316616,0.0943822,-0.788906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142912,-0.0329665,-0.479817,0.0,4.52494,-0.0943687,0.107613,0.569899,0.0,0.0,0.0,-3.81558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.701683,-0.144591,0.284129,0.0,-3.89312,-0.160326,0.417454,1.751,0.0,0.0,0.0,-5.04121,0.0,0.0,0.0,-2.93168e-16,-2.91433e-16,0.0,2.54043e-32,-4.7011e-16,-4.3715e-16,-0.313592,-0.325226,1.50402,0.0,0.68065,-0.437792,-0.69243,1.98484,0.0,0.0,0.0,1.27757,0.0,0.0,0.0,-2.93168e-16,-2.91433e-16,0.0,2.54043e-32,-4.7011e-16,-4.3715e-16,-0.923923,0.11204,-1.479,0.0,-2.34689,0.820674,-0.368748,1.24181,0.0,0.0,0.0,1.14292,0.0,0.0,running
16,0.0826782,0.0743214,0.0398996,0.0,0.489724,0.724702,-0.112076,0.0202662,-0.102047,-0.00614518,0.0,0.314436,-0.918331,0.672731,-0.0373371,0.05149,-0.0198721,0.0,0.0740241,0.45458,-0.0866672,-0.21127,0.0669006,-0.0209509,0.0,-0.350507,0.40155,-0.739367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0516848,-0.0313878,-0.470075,0.0,4.44958,0.150803,1.17417,0.534347,0.0,0.0,0.0,-4.26628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.729158,-0.138071,0.294954,0.0,-3.47993,1.43418,0.457481,1.70072,0.0,0.0,0.0,-6.03334,0.0,0.0,0.0,0.0,-1.11022e-16,0.0,-2.64454e-32,2.93168e-16,1.80411e-16,-0.302113,-0.328839,1.4956,0.0,1.70224,-0.703265,-0.781014,1.99715,0.0,0.0,0.0,1.47655,0.0,0.0,0.0,0.0,-1.11022e-16,0.0,-2.64454e-32,2.93168e-16,1.80411e-16,-0.930898,0.117047,-1.47328,0.0,-0.758371,0.906648,-0.0711825,1.24629,0.0,0.0,0.0,0.538252,0.0,0.0,running
17,0.0889278,0.0737477,0.0361456,0.0,0.71664,-0.0300876,-0.453496,0.0167975,-0.110668,0.00196023,0.0,-0.519501,-1.05227,0.947821,-0.0414427,0.0573712,-0.0299036,0.0,-0.55815,0.657863,-1.22885,-0.207975,0.0746439,-0.0222222,0.0,0.384632,0.877192,-0.342201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0881241,-0.025737,-0.458226,0.0,4.33205,0.577195,1.46527,0.495806,0.0,0.0,0.0,-4.62485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.755241,-0.122959,0.306743,0.0,-3.31388,2.28465,-0.191916,1.64499,0.0,0.0,0.0,-6.68781,0.0,0.0,0.0,-8.1532e-17,-5.48173e-16,0.0,1.78209e-32,-8.1532e-17,-4.37151e-16,-0.302019,-0.32242,1.49061,0.0,0.202793,0.566727,-0.770592,2.01058,0.0,0.0,0.0,1.61266,0.0,0.0,0.0,-8.1532e-17,-5.48173e-16,0.0,1.78209e-32,-8.1532e-17,-4.37151e-16,-0.947138,0.132849,-1.46879,0.0,-1.88176,1.55052,-1.21505,1.25486,0.0,0.0,0.0,1.02792,0.0,0.0,running
18,0.0942488,0.0716669,0.0366912,0.0,0.643274,-0.254621,0.0421859,0.0170756,-0.116465,0.00588157,0.0,-0.019949,-0.703553,0.45568,-0.0566499,0.0601451,-0.035563,0.0,-1.86474,0.299225,-0.693467,-0.202235,0.0787678,-0.0215831,0.0,0.69472,0.500067,-0.0259209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127273,-0.020985,-0.45177,0.0,4.6798,0.483713,0.831365,0.45441,0.0,0.0,0.0,-4.96749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77597,-0.107699,0.310651,0.0,-2.54142,1.64307,-0.93316,1.58477,0.0,0.0,0.0,-7.22649,0.0,0.0,0.0,-7.63278e-16,1.04083e-16,0.0,-2.75516e-31,-6.81746e-16,6.52256e-16,-0.294729,-0.32378,1.4811,0.0,1.23725,-0.474132,-0.986631,2.02394,0.0,0.0,0.0,1.60223,0.0,0.0,0.0,-7.63278e-16,1.04083e-16,0.0,-2.75516e-31,-6.81746e-16,6.52256e-16,-0.96076,0.138474,-1.46451,0.0,-1.56512,0.806261,-0.255876,1.26772,0.0,0.0,0.0,1.5436,0.0,0.0,running
19,0.0965726,0.0701483,0.03881,0.0,0.296862,-0.205565,0.235108,0.0100043,-0.114418,0.00146883,0.0,-0.787559,0.252771,-0.522631,-0.0461498,0.0566543,-0.0122893,0.0,1.42296,-0.275087,2.80594,-0.196781,0.0732562,-0.0297373,0.0,0.580186,-0.841634,-0.825247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16838,-0.0196946,-0.447731,0.0,4.92298,0.0817873,0.502101,0.40928,0.0,0.0,0.0,-5.41569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.78933,-0.0941314,0.31163,0.0,-1.61507,1.23681,-1.06516,1.51886,0.0,0.0,0.0,-7.90908,0.0,0.0,0.0,7.38992e-16,-1.31839e-16,0.0,2.86483e-33,1.50227e-15,-2.35922e-16,-0.304893,-0.351782,1.47299,0.0,-0.897294,-3.48143,0.115469,2.03854,0.0,0.0,0.0,1.75302,0.0,0.0,0.0,7.38992e-16,-1.31839e-16,0.0,2.86483e-33,1.50227e-15,-2.35922e-16,-0.995257,0.116066,-1.4635,0.0,-4.12411,-1.40328,2.29708,1.28139,0.0,0.0,0.0,1.64009,0.0,0.0,running
20,0.0982533,0.0673311,0.038341,0.0,0.197825,-0.330993,-0.0887569,0.00523784,-0.121839,0.0106103,0.0,-0.701255,-0.898724,1.08252,-0.0571738,0.0600309,-0.0265986,0.0,-1.42298,0.316139,-1.73284,-0.183897,0.0780052,-0.0306251,0.0,1.53803,0.539498,-0.212138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210057,-0.0233834,-0.443118,0.0,4.98929,-0.538881,0.460325,0.359955,0.0,0.0,0.0,-5.91897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.798699,-0.0800148,0.314657,0.0,-1.15585,1.44549,-0.954498,1.44857,0.0,0.0,0.0,-8.43455,0.0,0.0,0.0,3.1225e-16,-2.04697e-16,0.0,-3.82959e-32,-4.26742e-16,-7.28584e-17,-0.316238,-0.344107,1.47566,0.0,-1.47069,0.968976,0.00560061,2.05136,0.0,0.0,0.0,1.53729,0.0,0.0,0.0,3.1225e-16,-2.04697e-16,0.0,-3.82959e-32,-4.26742e-16,-7.28584e-17,-1.00989,0.131373,-1.45145,0.0,-1.57691,2.19878,-0.775366,1.28551,0.0,0.0,0.0,0.494078,0.0,0.0,running
21,0.100571,0.062136,0.0336548,0.0,0.241798,-0.564644,-0.620271,0.0019995,-0.122407,0.0139491,0.0,-0.437407,-0.0696544,0.397414,-0.0563197,0.0598887,-0.0256574,0.0,0.109269,-0.010648,0.113534,-0.173984,0.0779312,-0.0306099,0.0,1.18967,-0.00841586,0.00336909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253659,-0.032075,-0.43725,0.0,5.21265,-1.17691,0.445398,0.306396,0.0,0.0,0.0,-6.42707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.805181,-0.0637602,0.321362,0.0,-0.835637,1.93308,-0.843812,1.37425,0.0,0.0,0.0,-8.91837,0.0,0.0,0.0,1.97325e-15,-4.96131e-16,0.0,-3.33036e-31,1.661e-15,-2.91433e-16,-0.326823,-0.3543,1.47284,0.0,-1.15434,-1.26101,0.0845889,2.05986,0.0,0.0,0.0,1.01999,0.0,0.0,0.0,1.97325e-15,-4.96131e-16,0.0,-3.33036e-31,1.661e-15,-2.91433e-16,-1.02994,0.1286,-1.44523,0.0,-2.31021,0.455797,0.670439,1.29034,0.0,0.0,0.0,0.580159,0.0,0.0,running
22,0.102757,0.0499967,0.0344511,0.0,0.267654,-1.45887,-0.0529365,0.0014521,-0.118952,0.0139754,0.0,-0.0660683,0.414641,0.00384897,-0.0551288,0.0602647,-0.0189801,0.0,0.191007,0.0895918,0.796074,-0.168477,0.0783052,-0.0326101,0.0,0.642089,0.00345505,-0.243435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300986,-0.0338309,-0.440495,0.0,5.69198,-0.0961376,-0.432002,0.246709,0.0,0.0,0.0,-7.16242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.809416,-0.0443326,0.319465,0.0,-0.495778,1.44776,-1.84138,1.29732,0.0,0.0,0.0,-9.23227,0.0,0.0,0.0,2.69749e-16,7.28584e-17,0.0,6.38122e-31,-1.7035e-15,5.68989e-16,-0.333929,-0.368563,1.46668,0.0,-0.591261,-1.84326,-0.0987564,2.06916,0.0,0.0,0.0,1.1163,0.0,0.0,0.0,2.69749e-16,7.28584e-17,0.0,6.38122e-31,-1.7035e-15,5.68989e-16,-1.04971,0.120232,-1.43996,0.0,-2.29407,0.0323588,1.18358,1.29913,0.0,0.0,0.0,1.05472,0.0,0.0,running
23,0.105214,0.0376424,0.0372247,0.0,0.309404,-1.50902,0.176844,0.000514977,-0.116814,0.0156259,0.0,-0.135748,0.25629,0.196938,-0.0621915,0.0616782,-0.0186401,0.0,-0.84503,0.17172,0.0307086,-0.161149,0.080356,-0.0332548,0.0,0.873205,0.230104,-0.116454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351298,-0.0352864,-0.447187,0.0,6.06523,0.0916825,-0.816249,0.181444,0.0,0.0,0.0,-7.83178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.808035,-0.0248641,0.313808,0.0,0.189143,1.1222,-2.15842,1.21468,0.0,0.0,0.0,-9.91717,0.0,0.0,0.0,-1.55214e-15,1.73472e-16,0.0,-6.45133e-32,-1.82189e-15,1.00614e-16,-0.342318,-0.37741,1.46452,0.0,-0.912519,-1.08144,0.124946,2.07893,0.0,0.0,0.0,1.17285,0.0,0.0,0.0,-1.55214e-15,1.73472e-16,0.0,-6.45133e-32,-1.82189e-15,1.00614e-16,-1.06547,0.118455,-1.43221,0.0,-1.77936,0.700376,0.639507,1.30794,0.0,0.0,0.0,1.05748,0.0,0.0,running
24,0.107672,0.0277069,0.0418785,0.0,0.313155,-1.24481,0.428328,0.000669061,-0.114747,0.015286,0.0,0.0232016,0.248144,-0.0403642,-0.0690655,0.0615222,-0.0143548,0.0,-0.79322,0.014977,0.513388,-0.154589,0.0801646,-0.0347753,0.0,0.772632,-0.0512821,-0.176003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407053,-0.0393732,-0.455522,0.0,6.72783,-0.0855963,-1.11027,0.107532,0.0,0.0,0.0,-8.86947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.801899,-0.00687525,0.306059,0.0,0.751121,0.826034,-2.20045,1.1271,0.0,0.0,0.0,-10.5088,0.0,0.0,0.0,3.01408e-16,2.08167e-16,0.0,-2.16971e-32,1.85355e-15,3.46949e-17,-0.349541,-0.387379,1.46113,0.0,-0.714566,-1.25367,0.0498955,2.08417,0.0,0.0,0.0,0.628324,0.0,0.0,0.0,3.01408e-16,2.08167e-16,0.0,-2.16971e-32,1.85355e-15,3.46949e-17,-1.07959,0.112775,-1.42527,0.0,-1.5993,0.401263,0.994168,1.31972,0.0,0.0,0.0,1.41288,0.0,0.0,running
25,0.110423,0.0187256,0.0443394,0.0,0.337011,-1.10348,0.176184,0.000566073,-0.110943,0.0125252,0.0,0.0249471,0.456635,-0.328907,-0.0731719,0.0594632,-0.00555364,0.0,-0.428916,-0.17154,1.0691,-0.149685,0.0772614,-0.0360128,0.0,0.576745,-0.366794,-0.0935252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.480414,-0.0449422,-0.459702,0.0,8.82448,-0.388492,-0.739691,-4.44089e-16,0.0,0.0,0.0,-12.9039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.793048,0.00938996,0.299949,0.0,1.06111,0.838665,-1.90891,1.03689,0.0,0.0,0.0,-10.8253,0.0,0.0,0.0,-1.16313e-15,-1.56125e-17,0.0,9.64183e-32,-1.46454e-15,-2.2378e-16,-0.354778,-0.404122,1.45494,0.0,-0.342449,-2.12201,0.0503325,2.08651,0.0,0.0,0.0,0.280638,0.0,0.0,0.0,-1.16313e-15,-1.56125e-17,0.0,9.64183e-32,-1.46454e-15,-2.2378e-16,-1.09255,0.100549,-1.42101,0.0,-1.50066,-0.234024,1.53489,1.32912,0.0,0.0,0.0,1.12847,0.0,0.0,running
26,0.113748,0.0144253,0.0495214,0.0,0.409247,-0.582352,0.56014,-0.00401658,-0.11159,0.0115932,0.0,-0.5375,-0.0778316,-0.111015,-0.0713728,0.0591504,-0.00111744,0.0,0.247442,0.000939902,0.532731,-0.14636,0.0766882,-0.0375401,0.0,0.384903,-0.0949774,-0.170597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499246,-0.0537081,-0.470745,0.0,2.32515,-0.305529,-1.66281,2.22044e-16,0.0,0.0,0.0,6.66133e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.782047,0.0202987,0.290931,0.0,1.30403,0.156865,-1.69112,0.945911,0.0,0.0,0.0,-10.9177,0.0,0.0,0.0,4.23056e-16,-3.57353e-16,0.0,1.26457e-31,1.58619e-15,-3.4174e-16,-0.370725,-0.414891,1.45701,0.0,-2.01237,-1.12745,0.67123,2.09043,0.0,0.0,0.0,0.471254,0.0,0.0,0.0,4.23056e-16,-3.57353e-16,0.0,1.26457e-31,1.58619e-15,-3.4174e-16,-1.10718,0.096981,-1.41577,0.0,-1.69353,0.363293,0.665466,1.33534,0.0,0.0,0.0,0.745834,0.0,0.0,running
27,0.11567,0.0145284,0.0592948,0.0,0.247611,-0.121927,1.16639,-0.00618395,-0.114493,0.00991691,0.0,-0.237393,-0.349313,-0.198093,-0.0695714,0.0593107,0.00016609,0.0,0.225281,0.0300054,0.152018,-0.146298,0.0768941,-0.0370436,0.0,0.0120941,0.03311,0.0551725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520312,-0.0666265,-0.487313,0.0,2.64739,-0.384614,-2.48879,8.88179e-16,0.0,0.0,0.0,6.66135e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.766269,0.0294966,0.276019,0.0,1.84873,-0.461477,-2.05073,0.855852,0.0,0.0,0.0,-10.8071,0.0,0.0,0.0,1.78243e-15,4.94396e-17,0.0,4.48588e-31,1.35938e-15,4.06792e-16,-0.388016,-0.420422,1.46,0.0,-2.22027,-0.495215,0.550073,2.09424,0.0,0.0,0.0,0.456569,0.0,0.0,0.0,1.78243e-15,4.94396e-17,0.0,4.48588e-31,1.35938e-15,4.06792e-16,-1.11724,0.0927978,-1.41084,0.0,-1.15119,0.305373,0.710582,1.34446,0.0,0.0,0.0,1.09471,0.0,0.0,running
28,0.116722,0.0125775,0.0687295,0.0,0.141571,-0.363768,1.09729,-0.00178472,-0.115003,0.00664759,0.0,0.572825,-0.0627524,-0.389491,-0.0740966,0.0592339,0.00238257,0.0,-0.527259,0.00986518,0.265487,-0.150636,0.0767992,-0.0351036,0.0,-0.502751,0.0230646,0.231237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499349,-0.0760695,-0.507563,0.0,-2.34225,0.193851,-2.66854,0.0857924,0.0,0.0,0.0,10.2951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.748764,0.0443434,0.260529,0.0,2.032,0.0180608,-2.57377,0.768015,0.0,0.0,0.0,-10.5405,0.0,0.0,0.0,-1.51572e-16,-1.31839e-16,0.0,-1.4782e-31,-1.93401e-15,-1.81279e-16,-0.392722,-0.42504,1.45619,0.0,-0.377414,-0.670868,-0.174012,2.09392,0.0,0.0,0.0,-0.0376868,0.0,0.0,0.0,-1.51572e-16,-1.31839e-16,0.0,-1.4782e-31,-1.93401e-15,-1.81279e-16,-1.11377,0.0838554,-1.40827,0.0,0.443546,-0.196035,1.09882,1.35217,0.0,0.0,0.0,0.925322,0.0,0.0,running
29,0.116436,0.0103929,0.0820336,0.0,-0.015904,-0.446054,1.55507,0.00397488,-0.115004,0.00316699,0.0,0.73908,0.000288183,-0.414914,-0.0804724,0.0587193,0.00277736,0.0,-0.76231,-0.0579078,0.0519188,-0.155582,0.0760618,-0.0345397,0.0,-0.588387,-0.0771627,0.0801784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478671,-0.0855058,-0.532416,0.0,-2.24061,0.396849,-3.15625,0.172587,0.0,0.0,0.0,10.4153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.729199,0.0575182,0.241376,0.0,2.2307,-0.377505,-2.76152,0.684686,0.0,0.0,0.0,-9.99946,0.0,0.0,0.0,5.9566e-16,-4.16334e-17,0.0,2.00296e-32,7.47232e-16,9.02056e-17,-0.399398,-0.430796,1.4578,0.0,-0.88107,-0.569628,0.428222,2.09333,0.0,0.0,0.0,-0.0712037,0.0,0.0,0.0,5.9566e-16,-4.16334e-17,0.0,2.00296e-32,7.47232e-16,9.02056e-17,-1.10564,0.0747886,-1.40256,0.0,1.03046,0.127517,1.27824,1.35735,0.0,0.0,0.0,0.621594,0.0,0.0,running
30,0.115174,0.00832419,0.094515,0.0,-0.137472,-0.419634,1.45898,0.0111378,-0.113699,0.000607896,0.0,0.894587,0.1589,-0.303894,-0.0845591,0.0569468,0.00279923,0.0,-0.490251,-0.211767,0.0201427,-0.16469,0.0734787,-0.0356398,0.0,-1.10273,-0.326997,-0.0805307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463022,-0.0954383,-0.554943,0.0,-1.63351,0.159127,-2.93993,0.252506,0.0,0.0,0.0,9.59025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.708441,0.0739503,0.222547,0.0,2.34233,-0.000697404,-2.99523,0.609631,0.0,0.0,0.0,-9.00654,0.0,0.0,0.0,-1.59851e-15,-9.26993e-17,0.0,2.56056e-32,-2.19417e-15,-5.10659e-17,-0.406053,-0.436467,1.46297,0.0,-1.05925,-0.405388,0.784614,2.09015,0.0,0.0,0.0,-0.381203,0.0,0.0,0.0,-1.59851e-15,-9.26993e-17,0.0,2.56056e-32,-2.19417e-15,-5.10659e-17,-1.09633,0.0648962,-1.39658,0.0,1.16664,0.101399,1.3828,1.36445,0.0,0.0,0.0,0.852014,0.0,0.0,running
31,0.11443,0.00417546,0.102553,0.0,-0.0832114,-0.605058,0.901179,-0.000922824,-0.114681,-0.00341481,0.0,-1.39227,-0.11534,-0.480179,-0.0787147,0.0559025,0.00495534,0.0,0.715922,-0.103826,0.26768,-0.159838,0.0721317,-0.0349125,0.0,0.588483,-0.14546,0.112013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448134,-0.103533,-0.571705,0.0,-1.58668,0.00833112,-2.22479,0.333623,0.0,0.0,0.0,9.73412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.690714,0.0982903,0.206825,0.0,1.96483,1.02439,-3.31886,0.545567,0.0,0.0,0.0,-7.68767,0.0,0.0,0.0,2.07192e-16,-1.7846e-16,0.0,5.966e-32,1.8057e-15,-8.57606e-17,-0.448326,-0.439685,1.47884,0.0,-5.88069,0.363143,1.72995,2.08881,0.0,0.0,0.0,-0.161283,0.0,0.0,0.0,2.07192e-16,-1.7846e-16,0.0,5.966e-32,1.8057e-15,-8.57606e-17,-1.1117,0.0616574,-1.39778,0.0,-1.85257,-0.302946,0.282558,1.36989,0.0,0.0,0.0,0.652822,0.0,0.0,running
